TAB1 let cycles be an integer ; TAB1 input cycles ; TAB1 a is a boolean array of sizes 100 and 100 with a = 0 ; TAB1 point is an integer set to 1 ; TAB1 i is an integer set to 0 ; TAB1 while cycles is positive ; TAB2 if cycles is less than i ; TAB3 set i to 0 ; TAB3 increment point ; TAB2 assign 1 to a [ i ] [ point ] ; TAB2 assign 1 to a [ point ] [ 1 ] ; TAB2 subtract i from cycles ; TAB2 increment i ; TAB2 if i is at least point and cycles is positive ; TAB3 set i to 0 ; TAB3 increment point ; TAB1 display point + 1 ; TAB1 for i = 0 to point inclusive ; TAB2 for j = 0 to point inclusive , display a [ i ] [ j ] ; TAB2 display newline ;	int main ( ) { int cycles ; cin >> cycles ; bool a [ 100 ] [ 100 ] = { 0 } ; int point = 1 ; int i = 0 ; while ( cycles > 0 ) { if ( cycles < i ) { i = 0 ; point ++ ; } a [ i ] [ point ] = 1 ; a [ point ] [ i ] = 1 ; cycles -= i ; i ++ ; if ( i >= point && cycles > 0 ) { i = 0 ; point ++ ; } } cout << point + 1 << endl ; for ( int i = 0 ; i <= point ; i ++ ) { for ( int j = 0 ; j <= point ; j ++ ) { cout << a [ i ] [ j ] ; } cout << endl ; } return 0 ; }
TAB0 in function max with parameters long longs a , b and return long long ; TAB1 return a if a is greater than b , otherwise return b ; TAB0 in function min with parameters long longs a , b and return long long ; TAB1 return a if a is less than b , otherwise return b ; TAB0 in function modd with parameter long long a and return long long ; TAB1 if a is less than 0LL , return a * - 1LL ; TAB1 return a ; TAB1 n = integer ; TAB1 read n ; TAB1 a is an integer array of size n ; TAB1 read n values into array a ; TAB1 min , max are integers both set to a [ 0 ] ; TAB1 ans is an integer set to 0 ; TAB1 for i = 1 to n exclusive ; TAB2 if max is less than a [ i ] ; TAB3 set max to a [ i ] ; TAB3 increment ans ; TAB2 if min is greater than a [ i ] ; TAB3 set min to a [ i ] ; TAB3 increment ans ; TAB1 display ans ;	long long max ( long long a , long long b ) { return a > b ? a : b ; } long long min ( long long a , long long b ) { return a < b ? a : b ; } long long modd ( long long a ) { if ( a < 0LL ) return a * - 1LL ; return a ; } int main ( ) { int n ; cin >> n ; int a [ n ] ; for ( int i = 0 ; i < n ; i ++ ) cin >> a [ i ] ; int min = a [ 0 ] , max = a [ 0 ] ; int ans = 0 ; for ( int i = 1 ; i < n ; i ++ ) { if ( max < a [ i ] ) { max = a [ i ] ; ans ++ ; } if ( min > a [ i ] ) { min = a [ i ] ; ans ++ ; } } cout << ans << endl ; return 0 ; }
TAB1 let n = integer ; TAB1 read n ; TAB1 let note = array of integer with size = 2 ; TAB1 for integer i = 0 to n exclusive do the following ; TAB2 let temp = integer ; TAB2 read temp ; TAB2 if temp is less than note [ 0 ] do the following ; TAB3 set note [ 1 ] = i + 1 ; TAB3 set note [ 0 ] = temp ; TAB2 else if temp is note [ 0 ] ; TAB3 set note [ 1 ] = - 1 ; TAB1 if note [ 1 ] is - 1 ; TAB2 print Still Rozdil ; TAB1 else ; TAB2 print note [ 1 ] ;	int main ( ) { int n ; cin >> n ; int note [ 2 ] = { 1000000001 , 0 } ; for ( int i = 0 ; i < n ; i ++ ) { int temp ; cin >> temp ; if ( temp < note [ 0 ] ) { note [ 1 ] = i + 1 ; note [ 0 ] = temp ; } else if ( temp == note [ 0 ] ) note [ 1 ] = - 1 ; } if ( note [ 1 ] == - 1 ) cout << " Still Rozdil " << endl ; else cout << note [ 1 ] << endl ; return 0 ; }
TAB1 n , x , y are doubles ; TAB1 input n , x , and y ; TAB1 r is a double with r = ceiling of ( ( y / 100 ) * n ) ; TAB1 ans is a long with ans = r - x ; TAB1 if ans is negative , set ans to 0 ; TAB1 display ans ;	int main ( ) { double n , x , y ; cin >> n >> x >> y ; double r = ceil ( ( ( y / 100 ) * n ) ) ; long ans = r - x ; if ( ans < 0 ) ans = 0 ; cout << ans << endl ; return 0 ; }
TAB0 in function last with parameter long long x and return integer ; TAB1 return x modulo 10 ; TAB1 n and k are long longs ; TAB1 input n and k ; TAB1 cnt is a long long with cnt = n / k ; TAB1 if cnt is even ; TAB2 display NO ; TAB1 else ; TAB2 display YES ;	int last ( long long x ) { return x % 10 ; } int main ( ) { long long n , k ; cin >> n >> k ; long long cnt = n / k ; if ( cnt % 2 == 0 ) cout << " NO\n " ; else cout << " YES\n " ; }
TAB1 m , x , y , i , j are integers ; TAB1 read m ; TAB1 a is an integer array of size m ; TAB1 sum and sum1 are both integers both set to 0 ; TAB1 for i = 0 to m exclusive ; TAB2 read a [ i ] ; TAB2 add a [ i ] to sum ; TAB1 read x , y ; TAB1 ctr = integer = 0 ; TAB1 for i = 0 to m - 2 inclusive ; TAB2 add a [ i ] to sum1 ; TAB2 n is an integer set to sum - sum1 ; TAB2 if sum1 is at least x and sum1 is at most y and n is at least x and n is at most y ; TAB3 increment ctr ; TAB3 break ; TAB1 if ctr equals 1 ; TAB2 display i + 2 ; TAB1 else ; TAB2 display 0 ;	int main ( ) { int m , x , y , i , j ; cin >> m ; int a [ m ] ; int sum = 0 , sum1 = 0 ; for ( i = 0 ; i < m ; i ++ ) { cin >> a [ i ] ; sum += a [ i ] ; } cin >> x >> y ; int ctr = 0 ; for ( i = 0 ; i <= m - 2 ; i ++ ) { sum1 += a [ i ] ; int n = sum - sum1 ; if ( ( sum1 >= x ) && ( sum1 <= y ) && ( n >= x ) && ( n <= y ) ) { ctr ++ ; break ; } } if ( ctr == 1 ) cout << i + 2 << " \n " ; else cout << " 0\n " ; return 0 ; }
TAB0 make static int mod = 1e9 + 7 ; TAB1 make int n , m , array row of size 105 , array col of size 105 , multidimensional array table of size 105x105 , minn , and flag ; TAB1 while read n and m ; TAB2 set flag to 0 ; TAB2 set row elements to 0 ; TAB2 set col elements to 0 ; TAB2 for i = 1 to n inclusive ; TAB3 for j = 1 to m inclusive , read table [ i ] [ j ] ; TAB2 if m greater than or equal to n ; TAB3 for i = 1 to n inclusive ; TAB4 set minn to 0x3f3f3f3f ; TAB4 for j = 1 to m inclusive ; TAB5 if table [ i ] [ j ] less than minn , set minn to table [ i ] [ j ] ; TAB4 if minn ; TAB5 set row [ i ] to minn ; TAB5 for j = 1 to m inclusive , subtract minn from table [ i ] [ j ] ; TAB3 for j = 1 to m inclusive ; TAB4 set minn to 0x3f3f3f3f ; TAB4 for i = 1 to n inclusive ; TAB5 if table [ i ] [ j ] less than minn , set minn to table [ i ] j ] ; TAB4 if minn ; TAB5 set col [ j ] to minn ; TAB5 for i = 1 to n inclusive , subtract minn from table [ i ] [ j ] ; TAB2 else ; TAB3 for j = 1 to m inclusive ; TAB4 set minn to 0x3f3f3f3f ; TAB4 for i = 1 to n inclusive ; TAB5 if table [ i ] [ j ] less than minn , set minn to table [ i ] [ j ] ; TAB4 if minn ; TAB5 set col [ j ] to minn ; TAB5 for i = 1 to n inclusive , subtract minn from table [ i ] [ j ] ; TAB3 for i = 1 to n inclusive ; TAB4 set minn to 0x3f3f3f3f ; TAB4 for j = 1 to m inclusive ; TAB5 if table [ i ] [ j ] is less than minn , set minn to table [ i ] [ j ] ; TAB4 if minn ; TAB5 set row [ i ] to minn ; TAB5 for j = 1 to m inclusive , decrease table [ i ] [ j ] by minn ; TAB2 set flag to 1 ; TAB2 for i = 1 to n inclusive ; TAB3 for j = 1 to m inclusive ; TAB4 if table [ i ] [ j ] ; TAB5 set flag to 0 ; TAB5 break ; TAB2 if flag ; TAB3 make int tmp = 0 ; TAB3 for i = 1 to n inclusive , increase tmp by row [ i ] ; TAB3 for j = 1 to m inclusive , increase tmp by col [ j ] ; TAB3 print tmp ; TAB3 for i = 1 to n inclusive ; TAB4 for k = 1 to row [ i ] inclusive , print " row " i ; TAB3 for j = 1 to m inclusive ; TAB4 for k = 1 to col [ j ] inclusive , print " col " j ; TAB2 else ; TAB3 print " - 1 \ n " ;	static int mod = 1e9 + 7 ; int main ( ) { int n , m , row [ 105 ] , col [ 105 ] , table [ 105 ] [ 105 ] , minn , flag ; while ( cin >> n >> m ) { flag = 0 ; memset ( row , 0 , sizeof ( row ) ) ; memset ( col , 0 , sizeof ( col ) ) ; for ( int i = 1 ; i <= n ; i ++ ) { for ( int j = 1 ; j <= m ; j ++ ) cin >> table [ i ] [ j ] ; } if ( m >= n ) { for ( int i = 1 ; i <= n ; i ++ ) { minn = 0x3f3f3f3f ; for ( int j = 1 ; j <= m ; j ++ ) { if ( table [ i ] [ j ] < minn ) minn = table [ i ] [ j ] ; } if ( minn ) { row [ i ] = minn ; for ( int j = 1 ; j <= m ; j ++ ) table [ i ] [ j ] -= minn ; } } for ( int j = 1 ; j <= m ; j ++ ) { minn = 0x3f3f3f3f ; for ( int i = 1 ; i <= n ; i ++ ) { if ( table [ i ] [ j ] < minn ) minn = table [ i ] [ j ] ; } if ( minn ) { col [ j ] = minn ; for ( int i = 1 ; i <= n ; i ++ ) table [ i ] [ j ] -= minn ; } } } else { for ( int j = 1 ; j <= m ; j ++ ) { minn = 0x3f3f3f3f ; for ( int i = 1 ; i <= n ; i ++ ) { if ( table [ i ] [ j ] < minn ) minn = table [ i ] [ j ] ; } if ( minn ) { col [ j ] = minn ; for ( int i = 1 ; i <= n ; i ++ ) table [ i ] [ j ] -= minn ; } } for ( int i = 1 ; i <= n ; i ++ ) { minn = 0x3f3f3f3f ; for ( int j = 1 ; j <= m ; j ++ ) { if ( table [ i ] [ j ] < minn ) minn = table [ i ] [ j ] ; } if ( minn ) { row [ i ] = minn ; for ( int j = 1 ; j <= m ; j ++ ) table [ i ] [ j ] -= minn ; } } } flag = 1 ; for ( int i = 1 ; i <= n ; i ++ ) for ( int j = 1 ; j <= m ; j ++ ) { if ( table [ i ] [ j ] ) { flag = 0 ; break ; } } if ( flag ) { int tmp = 0 ; for ( int i = 1 ; i <= n ; i ++ ) { tmp += row [ i ] ; } for ( int j = 1 ; j <= m ; j ++ ) { tmp += col [ j ] ; } cout << tmp << ' \n ' ; for ( int i = 1 ; i <= n ; i ++ ) { for ( int k = 1 ; k <= row [ i ] ; k ++ ) cout << " row  " << i << ' \n ' ; } for ( int j = 1 ; j <= m ; j ++ ) { for ( int k = 1 ; k <= col [ j ] ; k ++ ) cout << " col  " << j << ' \n ' ; } } else cout << " -1\n " ; } return 0 ; }
TAB1 n , l , r , ql , qr , ret = integers with ret set to 1e9 ; TAB1 read n , l , r , ql and qr ; TAB1 a = vector set to n + 1 and 0 ; TAB1 for i = 1 to n inclusive , read a [ i ] and read a [ i ] increased by a [ i - 1 ] ; TAB1 for i = 0 to n inclusive ; TAB2 j , cur = integer with j set to n - i and cur set to a [ i ] * l + ( a [ n ] - a [ i ] ) * r ; TAB2 if i > j , add i - j - 1 * ql to cur ; TAB2 if i < J , add j - i - 1 * qr to cur ; TAB2 set ret to min of ret and cur ; TAB1 print ret ;	int main ( ) { int n , l , r , ql , qr , ret = 1e9 ; cin >> n >> l >> r >> ql >> qr ; vector < int > a ( n + 1 , 0 ) ; for ( int i = 1 ; i <= n ; i ++ ) cin >> a [ i ] , a [ i ] += a [ i - 1 ] ; for ( int i = 0 ; i <= n ; i ++ ) { int j = n - i , cur = a [ i ] * l + ( a [ n ] - a [ i ] ) * r ; if ( i > j ) cur += ( i - j - 1 ) * ql ; if ( i < j ) cur += ( j - i - 1 ) * qr ; ret = min ( ret , cur ) ; } cout << ret << endl ; return 0 ; }
TAB1 n = integer ; TAB1 read n ; TAB1 arr = array of an integer of size n and create integers i , f0 , l0 , n1 with f0 = - 1 , l0 = - 1 , n1 = 0 ; TAB1 for i = 0 to n exclusive ; TAB2 read arr [ i ] ; TAB2 if arr [ i ] = 0 ; TAB3 if f0 = - 1 set f0 = i ; TAB3 set l0 = i ; TAB2 else do the following ; TAB3 increment n1 ; TAB1 if f0 = - 1 ; TAB2 print n - 1 ; TAB1 vect = integer vector ; TAB1 create integers flag and count with flag = 0 and count = 0 ; TAB1 for i = f0 to l0 inclusive ; TAB2 if flag = 0 and arr [ i ] = 1 ; TAB3 set flag = 1 ; TAB3 add count to the end of vect ; TAB3 set count = 0 ; TAB2 else if flag = 1 and arr [ i ] = 0 ; TAB3 set flag = 0 ; TAB3 add count to the end of vect ; TAB3 set count = 0 ; TAB2 increment count ; TAB2 if i = l0 then add count to the end of vect ; TAB1 create integer j , maks , plus with maks = 0 ; TAB1 for i = 0 to size of vect exclusive and i = i + 2 ; TAB2 set maks = maximum of maks , vect [ i ] ; TAB2 set plus = 0 ; TAB2 for j = i + 2 to size of vect exclusive and j = j + 2 ; TAB3 set plus = plus + ( vect [ j ] - vect [ j - 1 ] ) ; TAB3 set maks = maximum of maks and vect [ i ] + plus ; TAB1 print n1 + maks ;	int main ( ) { int n ; cin >> n ; int i , arr [ n ] , f0 = - 1 , l0 = - 1 , n1 = 0 ; for ( i = 0 ; i < n ; i ++ ) { cin >> arr [ i ] ; if ( arr [ i ] == 0 ) { if ( f0 == - 1 ) { f0 = i ; } l0 = i ; } else { n1 ++ ; } } if ( f0 == - 1 ) { cout << n - 1 << endl ; return 0 ; } vector < int > vect ; int flag = 0 , count = 0 ; for ( i = f0 ; i <= l0 ; i ++ ) { if ( flag == 0 && arr [ i ] == 1 ) { flag = 1 ; vect . push_back ( count ) ; count = 0 ; } else if ( flag == 1 && arr [ i ] == 0 ) { flag = 0 ; vect . push_back ( count ) ; count = 0 ; } count ++ ; if ( i == l0 ) { vect . push_back ( count ) ; } } int j , maks = 0 , plus ; for ( i = 0 ; i < vect . size ( ) ; i += 2 ) { maks = max ( maks , vect [ i ] ) ; plus = 0 ; for ( j = i + 2 ; j < vect . size ( ) ; j += 2 ) { plus += ( vect [ j ] - vect [ j - 1 ] ) ; maks = max ( maks , vect [ i ] + plus ) ; } } cout << n1 + maks << endl ; return 0 ; }
TAB0 let board = 101 arrays of characters of size = 101 ; TAB1 let n , m = integers ; TAB1 while ( read n , m ) is true do the following ; TAB2 for integer i = 0 to n exclusive do the following ; TAB3 read a character from stdin ; TAB3 for integer j = 0 to m exclusive do the following ; TAB4 if result of reading a character from stdin is - ; TAB5 set board [ i ] [ j ] = - ; TAB4 else do the following ; TAB5 if i is even do the following ; TAB6 if j is even ; TAB7 set board [ i ] [ j ] = B ; TAB6 else ; TAB7 set board [ i ] [ j ] = W ; TAB5 else do the following ; TAB6 if j is odd ; TAB7 set board [ i ] [ j ] = B ; TAB6 else ; TAB7 set board [ i ] [ j ] = W ; TAB2 for integer i = 0 to n exclusive do the following ; TAB3 for integer j = 0 to m exclusive print board [ i ] [ j ] ; TAB3 print a new line ;	char board [ 101 ] [ 101 ] ; int main ( ) { int n , m ; while ( cin >> n >> m ) { for ( int i = 0 ; i < n ; i ++ ) { getchar ( ) ; for ( int j = 0 ; j < m ; j ++ ) { if ( getchar ( ) == ' - ' ) board [ i ] [ j ] = ' - ' ; else { if ( i % 2 == 0 ) { if ( j % 2 == 0 ) board [ i ] [ j ] = ' B ' ; else board [ i ] [ j ] = ' W ' ; } else { if ( j % 2 == 1 ) board [ i ] [ j ] = ' B ' ; else board [ i ] [ j ] = ' W ' ; } } } } for ( int i = 0 ; i < n ; i ++ ) { for ( int j = 0 ; j < m ; j ++ ) cout << board [ i ] [ j ] ; cout << endl ; } } return 0 ; }
TAB1 n , k , i , j are integers , s is an integer with length 51 ; TAB1 read n , k ; TAB1 read n values into array s ; TAB1 set j to k ; TAB1 if s [ k ] is positive ; TAB2 for i = k + 1 as long as s [ i ] equals s [ k ] with increment i and increment j ; TAB3 terminate statement ; TAB2 display j ; TAB1 else ; TAB2 set j to 0 ; TAB2 for i = 1 to k exclusive ; TAB3 if s [ i ] is positive , increment j ; TAB2 display j ;	int main ( ) { int n , k , s [ 51 ] , i , j ; cin >> n >> k ; for ( i = 1 ; i <= n ; i ++ ) cin >> s [ i ] ; j = k ; if ( s [ k ] > 0 ) { for ( i = k + 1 ; s [ i ] == s [ k ] ; i ++ , j ++ ) ; cout << j << " \n " ; } else { j = 0 ; for ( i = 1 ; i < k ; i ++ ) if ( s [ i ] > 0 ) j ++ ; cout << j << " \n " ; } }
TAB0 let res = long long integer array of size 250 and n = long long integer ; TAB0 into the function can which takes a integer argument x and returns a long long integer ; TAB1 sum = long long integer with value x ; TAB1 while x is true ; TAB2 set sum = sum + x % 10 ; TAB2 set x = x / 10 ; TAB1 if sum is equal to n then return 1 ; TAB1 co = long long integer ; TAB1 while entered value of n is valid ; TAB2 create long long integer temp = n ; TAB2 set co = 0 ; TAB2 for i = 0 to 245 exclusive ; TAB3 if temp is less than or equal to 0 then break ; TAB3 decrement temp ; TAB3 if can ( temp ) is true then set res [ co + + ] to temp ; TAB2 if co is false ; TAB3 print 0 ; TAB2 else do the following ; TAB3 print co and a new line ; TAB3 for i = co - 1 to 0 inclusive print res [ i ] ;	long long res [ 250 ] , n ; long long can ( long long x ) { long long sum = x ; while ( x ) { sum += x % 10 ; x /= 10 ; } if ( sum == n ) return 1 ; return 0 ; } int main ( ) { long long co ; while ( cin >> n ) { long long temp = n ; co = 0 ; for ( long long i = 0 ; i < 245 ; i ++ ) { if ( temp <= 0 ) break ; temp -- ; if ( can ( temp ) ) { res [ co ++ ] = temp ; } } if ( ! co ) cout << 0 << endl ; else { cout << co << endl ; for ( long long i = co - 1 ; i >= 0 ; i -- ) { cout << res [ i ] << endl ; } } } return 0 ; }
TAB0 M = constant integer = 1e6 + 5 ; TAB1 n = integer ; TAB1 read n ; TAB1 if n doesn ' t equal 2 ; TAB2 display 1 ; TAB1 else ; TAB2 display 2 ;	const int M = 1e6 + 5 ; int main ( ) { int n ; cin >> n ; if ( n != 2 ) cout << 1 << endl ; else cout << 2 << endl ; return 0 ; }
TAB1 create int n ; TAB1 read n ; TAB1 create int winner ; TAB1 create int player1 = 1 ; TAB1 create int player2 = 2 ; TAB1 create int pending = 3 ; TAB1 for i = 0 to n exclusive ; TAB2 read winner ; TAB2 if winner is equal to player1 ; TAB3 swap pending and player2 ; TAB2 else if winner is equal to player2 ; TAB3 swap player1 and pending ; TAB2 else ; TAB3 print " NO " ; TAB1 print " YES " ;	int main ( ) { int n ; cin >> n ; int winner ; int player1 = 1 ; int player2 = 2 ; int pending = 3 ; for ( int i = 0 ; i < n ; i ++ ) { cin >> winner ; if ( winner == player1 ) swap ( pending , player2 ) ; else if ( winner == player2 ) { swap ( player1 , pending ) ; } else { cout << " NO " << endl ; return 0 ; } } cout << " YES " << endl ; return 0 ; }
TAB1 create string s ; TAB1 read s ; TAB1 create vector < string > arr of length 10 ; TAB1 read to arr ; TAB1 for i = 0 to 8 exclusive ; TAB2 create string t = s . substr ( i * 10 , 10 ) ; TAB2 for j = 0 to 10 exclusive ; TAB3 if arr [ j ] equals t ; TAB4 print j + ' 0 ' cast to char ; TAB4 break ; TAB1 print newline ;	int main ( ) { string s ; cin >> s ; vector < string > arr ( 10 ) ; for ( long long i = 0 ; i < 10 ; ++ i ) { cin >> arr [ i ] ; } for ( long long i = 0 ; i < 8 ; ++ i ) { string t = s . substr ( i * 10 , 10 ) ; for ( long long j = 0 ; j < 10 ; ++ j ) { if ( arr [ j ] == t ) { cout << char ( j + ' 0 ' ) ; break ; } } } cout << ' \n ' ; return 0 ; }
TAB1 tc = integer ; TAB1 read tc ; TAB1 while decrement tc ; TAB2 n = integer ; TAB2 read n ; TAB2 s = string ; TAB2 read s ; TAB2 ada = boolean = 0 ; TAB2 for i = 0 to n / 2 exclusive ; TAB3 x = integer = integer value of s [ i ] ; TAB3 y = integer = integer value of s [ ( length of s ) - 1 - i ] ; TAB3 if absolute value ( x - y ) is greater than 2 or absolute value ( x - y ) is 1 , set ada to 1 ; TAB2 if ada ; TAB3 print NO ; TAB2 else ; TAB3 print YES ;	int main ( ) { int tc ; cin >> tc ; while ( tc -- ) { int n ; cin >> n ; string s ; cin >> s ; bool ada = 0 ; for ( int i = 0 ; i < n / 2 ; i ++ ) { int x = ( int ) s [ i ] ; int y = ( int ) s [ s . length ( ) - 1 - i ] ; if ( abs ( x - y ) > 2 || abs ( x - y ) == 1 ) { ada = 1 ; } } if ( ada ) { cout << " NO " << endl ; } else cout << " YES " << endl ; } }
TAB1 create a long integer n and mx with mx = 1000000000 ; TAB1 dir = string ; TAB1 read n ; TAB1 read dir ; TAB1 arr = array of integer if size n ; TAB1 read arr [ 0 ] ; TAB1 for i = 1 to n exclusive ; TAB2 read arr [ i ] ; TAB2 if dir [ i - 1 ] = ' R ' and dir [ i ] = ' L ' and ( ( arr [ i ] - arr [ i - 1 ] ) / 2 ) < mx ) then set mx = ( arr [ i ] - arr [ i - 1 ] ) / 2 ; TAB1 if mx = 1000000000 set mx = - 1 ; TAB1 print mx ; TAB1 print new line ;	int main ( ) { long int n , mx = 1000000000 ; string dir ; cin >> n ; cin >> dir ; int arr [ n ] ; cin >> arr [ 0 ] ; for ( int i = 1 ; i < n ; i ++ ) { cin >> arr [ i ] ; if ( dir [ i - 1 ] == ' R ' && dir [ i ] == ' L ' && ( ( arr [ i ] - arr [ i - 1 ] ) / 2 ) < mx ) mx = ( arr [ i ] - arr [ i - 1 ] ) / 2 ; } if ( mx == 1000000000 ) mx = - 1 ; cout << mx ; cout << endl ; return 0 ; }
TAB1 declare int n , points ; TAB1 read n , points ; TAB1 define int min = points , max = points , amazing = 0 ; TAB1 while decrement n ; TAB2 read points ; TAB2 if points less than min ; TAB3 assign points to min ; TAB3 increment amazing ; TAB2 if points greater than max ; TAB3 assign points to max ; TAB3 increment amazing ; TAB1 print amazing ;	int main ( ) { int n , points ; cin >> n >> points ; int min ( points ) , max ( points ) , amazing ( 0 ) ; while ( -- n ) { cin >> points ; if ( points < min ) { min = points ; ++ amazing ; } if ( points > max ) { max = points ; ++ amazing ; } } cout << amazing << endl ; return 0 ; }
TAB1 n , a , b , count = integers ; TAB1 read n ; TAB1 for integer i = 0 to n do the following ; TAB2 read a , b ; TAB2 set count = 0 ; TAB2 while a is greaterthan 0 and b is greater than 0 do the following ; TAB3 if a is greater than b do the following ; TAB4 set count = count + a / b ; TAB4 set a = a modulo b ; TAB3 else do the following ; TAB4 set count = count + a / b ; TAB4 set b = b modulo a ; TAB2 print count ;	int main ( ) { int n , a , b , count ; cin >> n ; for ( int i = 0 ; i < n ; i ++ ) { cin >> a >> b ; count = 0 ; while ( ( a > 0 ) && ( b > 0 ) ) { if ( a > b ) { count += a / b ; a = a % b ; } else { count += b / a ; b = b % a ; } } cout << count << endl ; } return 0 ; }
TAB0 create int n , t , a ; TAB1 read n , t ; TAB1 for i = 1 to n inclusive ; TAB2 read a ; TAB2 decrease t by 86400 - a ; TAB2 if t is less than or equal to 0 ; TAB3 print i ;	int n , t , a ; int main ( ) { cin >> n >> t ; for ( int i = 1 ; i <= n ; i ++ ) { cin >> a ; t -= 86400 - a ; if ( t <= 0 ) { cout << i << endl ; return 0 ; } } return 0 ; }
TAB1 let s = string ; TAB1 read s ; TAB1 print ( size of s + 1 ) * 25 + 1 ;	int main ( ) { string s ; cin >> s ; cout << ( ( s . size ( ) + 1 ) * 25 + 1 ) << endl ; }
TAB0 create string a ; TAB0 create long long tou = - 1 , wei = - 1 , mk ; TAB1 read a ; TAB1 for s = 0 to a size exclusive ; TAB2 if a [ s ] is not ' a ' ; TAB3 if tou is - 1 then set tou to s ; TAB3 set mk to 1 ; TAB2 else ; TAB3 if tou is not - 1 ; TAB4 set wei to s - 1 ; TAB4 break ; TAB1 if wei is - 1 and mk is 1 then set wei to a size - 1 ; TAB1 if mk is 0 ; TAB2 set a [ a size - 1 ] to ' z ' ; TAB1 else ; TAB2 for s = max ( ( long long ) 0 , tou ) to wei inclusive do set a [ s ] to ( a [ s ] cast to int - 1 ) cast to char ; TAB1 print a ;	string a ; long long tou = - 1 , wei = - 1 , mk ; int main ( ) { cin >> a ; for ( int s = 0 ; s < a . size ( ) ; s ++ ) { if ( a [ s ] != ' a ' ) { if ( tou == - 1 ) tou = s ; mk = 1 ; } else { if ( tou != - 1 ) { wei = s - 1 ; break ; } } } if ( wei == - 1 && mk == 1 ) wei = a . size ( ) - 1 ; if ( mk == 0 ) { a [ a . size ( ) - 1 ] = ' z ' ; } else for ( int s = max ( ( long long ) 0 , tou ) ; s <= wei ; s ++ ) { a [ s ] = char ( ( int ) a [ s ] - 1 ) ; } cout << a << endl ; }
TAB1 n , l are integers with l = 0 ; TAB1 read n ; TAB1 for i = 1 with no condition with increment i ; TAB2 subtract ( i * ( i + 1 ) / 2 ) from n ; TAB2 if n is at least 0 ; TAB3 increment l ; TAB2 else ; TAB3 break ; TAB1 display l ;	int main ( ) { int n , l = 0 ; cin >> n ; for ( int i = 1 ; ; i ++ ) { n -= i * ( i + 1 ) / 2 ; if ( n >= 0 ) l ++ ; else break ; } cout << l << endl ; return 0 ; }
TAB1 l , r , x , y , k , i = long long ints ; TAB1 while l , r , x , y , k , i values entered are valid , read l , r , x , y , k , i and do the following ; TAB2 create integer flag = 0 ; TAB2 for i = x to y inclusive ; TAB3 if i * k > = l and i * l < = r ; TAB4 then set flag to 1 ; TAB4 break out of the loop ; TAB2 if flag is true ; TAB3 print YES ; TAB2 else do the following ; TAB3 print NO ;	int main ( ) { long long l , r , x , y , k , i ; while ( cin >> l >> r >> x >> y >> k ) { int flag = 0 ; for ( i = x ; i <= y ; i ++ ) { if ( i * k >= l && i * k <= r ) { flag = 1 ; break ; } } if ( flag ) cout << " YES " << endl ; else cout << " NO " << endl ; } return 0 ; }
TAB1 let n , i , j , le , to , a be ints with le = to = a = 0 ; TAB1 read n ; TAB1 for i = 1 to n inclusive ; TAB2 for j = 1 to i inclusive set a = a + j ; TAB2 if a > n then break ; TAB2 add 1 to le ; TAB1 print le ;	int main ( ) { int n , i , j , le = 0 , to = 0 , a = 0 ; cin >> n ; for ( i = 1 ; i <= n ; i ++ ) { for ( j = 1 ; j <= i ; j ++ ) { a = a + j ; } if ( a > n ) break ; le ++ ; } cout << le << endl ; return 0 ; }
TAB1 n , m , a , ans = integers with ans set to 0 ; TAB1 read n , m ; TAB1 c [ n ] = integer ; TAB1 q = queue of integers ; TAB1 for i = 0 to n exclusive , read c [ i ] ; TAB1 for i = 0 to m exclusive ; TAB2 read a ; TAB2 push a into q ; TAB1 for i = 0 to n exclusive ; TAB2 if front of q > = c [ i ] and size of q > 0 ; TAB3 increment ans by 1 ; TAB3 pop off q ; TAB1 print ans ;	int main ( ) { int n , m , a , ans = 0 ; cin >> n >> m ; int c [ n ] ; queue < int > q ; for ( int i = 0 ; i < n ; i ++ ) cin >> c [ i ] ; for ( int i = 0 ; i < m ; i ++ ) { cin >> a ; q . push ( a ) ; } for ( int i = 0 ; i < n ; i ++ ) { if ( q . front ( ) >= c [ i ] and q . size ( ) > 0 ) { ans ++ ; q . pop ( ) ; } } cout << ans << endl ; return 0 ; }
TAB1 declare string str ; TAB1 read str ; TAB1 declare set Set holding strings ; TAB1 for i = size of str ; i greater than or equal to 1 ; decrement i ; TAB2 clear Set ; TAB2 for j = 0 ; j + 1 less than or equal to size of str ; increment j , insert str . substr ( j , i ) into Set ; TAB2 if size of Set is not equal to size of str - i + i ; TAB3 print i ; TAB1 print " 0 " ;	int main ( ) { string str ; cin >> str ; set < string > Set ; for ( int i = str . size ( ) ; i >= 1 ; i -- ) { Set . clear ( ) ; for ( int j = 0 ; j + i <= str . size ( ) ; j ++ ) Set . insert ( str . substr ( j , i ) ) ; if ( Set . size ( ) != str . size ( ) - i + 1 ) { cout << i << endl ; return 0 ; } } cout << " 0 " << endl ; return 0 ; }
